0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,-1.000088900581841e-12,0.0,0.0,51.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,0.5542763157894737,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.3926744672255522,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,0.5542763157894737,0.0,0.0,0.0,0.0,0.0,0.0,3
386.0,5.0,0.5858287436165349,0.0,0.0,0.0,0.0,0.0,46.0,8.0,1.8697471905508147,0.0,0.0,49.43333333333333,0.0,0.0,0.0,0.0,2.0,334.0,2.0,9,1,0.5542763157894737,193.0,96.5,0.0,0.0,0.0,0.0,3
718.0,6.0,0.6544284248085237,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.3144922012794106,0.0,0.0,45.96666666666667,0.0,0.0,0.0,0.0,0.0,362.0,0.0,9,1,0.5542763157894737,346.3216231578194,276.0,0.0,0.0,0.0,0.0,3
684.0,3.0,0.6382517062420703,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.6390318596471769,0.0,0.0,43.172413793103445,0.0,0.0,0.0,0.0,0.0,26.0,0.0,10,1,0.5542763157894737,333.2366526459337,447.0,0.0,0.0,0.0,0.0,3
716.0,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.6931471805579453,0.0,0.0,42.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0.5542763157894737,160.7565447086577,626.0,0.0,0.0,0.0,0.0,3
228.0,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,12.0,1.0,-1.000088900581841e-12,0.0,0.0,41.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0.5542763157894737,239.50713280958183,586.5,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,1.0,-1.000088900581841e-12,0.0,0.0,40.56666666666667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11,1,0.5542763157894737,351.1409973215888,407.0,0.0,0.0,0.0,0.0,3
88.0,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,64.0,4.0,0.9428529414464244,0.0,0.0,39.86666666666667,2.0,0.0,0.0,0.0,2.0,6.0,2.0,12,1,0.5542763157894737,319.44117872726844,258.0,0.0,0.0,0.0,0.0,3
716.0,2.0,0.6808624680607536,0.0,0.0,0.0,0.0,0.0,68.0,6.0,1.6450637701074349,0.0,0.0,38.766666666666666,0.0,0.0,0.0,0.0,6.0,34.0,4.0,12,1,0.5542763157894737,319.44117872726844,258.0,0.0,0.0,0.0,0.0,3
