0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.5609137055837563,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.5609137055837563,0.0,0.0,0.0,0.0,0.0,0.0,2
456.0,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,8,1,0.5609137055837563,263.27172275046934,152.0,0.0,0.0,0.0,0.0,2
650.0,2.0,0.2311798366774594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,8.0,8,1,0.5609137055837563,328.95136418625776,276.5,0.0,0.0,0.0,0.0,2
686.0,5.0,0.5752523576030492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,0.0,0.0,0.0,0.0,10.0,1050.0,4.0,9,1,0.5609137055837563,315.28611344829847,448.0,0.0,0.0,0.0,0.0,2
642.0,4.0,0.7203136957818672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.73333333333332,0.0,0.0,0.0,0.0,20.0,412.0,8.0,9,1,0.5609137055837563,103.45208230544864,608.5,0.0,0.0,0.0,0.0,2
718.0,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.76666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0.5609137055837563,35.0238014308363,674.0,0.0,0.0,0.0,0.0,2
718.0,9.0,1.0850592805634132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,0.0,0.0,0.0,0.0,10.0,1192.0,6.0,10,1,0.5609137055837563,35.98147671603614,691.0,0.0,0.0,0.0,0.0,2
720.0,8.0,1.12483498096914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,0.0,0.0,0.0,0.0,0.0,1784.0,0.0,11,1,0.5609137055837563,38.34492578338519,699.5,0.0,0.0,0.0,0.0,2
716.0,5.0,1.2857279665032373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43333333333334,0.0,0.0,0.0,0.0,10.0,3618.0,6.0,11,1,0.5609137055837563,1.6329931618509268,718.0,0.0,0.0,0.0,0.0,2
716.0,6.0,1.1325386082197275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0,30.0,1590.0,8.0,12,1,0.5609137055837563,1.914854215508817,717.5,0.0,0.0,0.0,0.0,2
